632,81215052,2,1
927,81215052,1,1
415,81215467,2,3
816,81215467,3,3
644,81215467,3,3
1472,81215467,3,3
265,81215467,0,3
706,81215467,3,3
186,81215474,0,0
1043,81215474,0,0
44,81215474,0,0
1393,81215474,0,0
275,81215474,1,0
1318,81215474,0,0
1698,81215562,2,2
1043,81215562,2,2
932,81215562,2,2
189,81215562,2,2
29,81215562,2,2
1103,81215562,2,2
1614,81215580,3,3
186,81215580,3,3
1752,81215580,3,3
712,81215580,3,3
265,81215580,3,3
1540,81215682,3,3
71,81215682,3,3
1345,81215682,3,3
221,81215682,3,3
1393,81215682,3,3
1389,81215682,3,3
1540,81215835,3,3
961,81215835,3,3
424,81215835,3,3
429,81215835,3,3
1078,81215835,3,3
934,81215835,3,3
1013,81988861,0,0
1850,81988861,0,0
932,81988861,0,0
1775,81988861,0,0
1171,81988861,0,0
613,81988861,0,0
1149,81988861,0,0
352,81988861,0,0
1442,81988861,0,0
249,81988861,0,0
1687,81988861,1,0
1390,81988861,0,0
961,81988861,0,0
354,81988861,0,0
1103,81988861,0,0
1566,81988861,0,0
1591,81988861,4,0
885,81988861,0,0
767,81988861,1,0
1,81988861,0,0
640,81988861,1,0
1765,81988861,0,0
1846,81988861,0,0
1933,81988861,0,0
677,81988861,1,0
1286,81988861,0,0
694,81988861,0,0
829,81988861,0,0
1204,81988861,0,0
1058,81988861,0,0
583,81988861,1,0
1550,81988861,0,0
757,81988861,1,0
996,81988861,0,0
1827,81988861,0,0
353,81988861,0,0
1859,81988861,1,0
1071,81988861,0,0
1329,81988861,0,0
196,81988861,1,0
744,81988861,1,0
420,81988861,0,0
1924,81988861,0,0
1578,81988861,0,0
1393,81988861,0,0
186,81988861,0,0
614,81988861,0,0
33,81988861,0,0
366,81988861,0,0
1940,81988861,3,0
1109,81988861,0,0
725,81988861,0,0
816,81988861,0,0
934,81988861,0,0
467,81988861,0,0
1706,81988861,0,0
911,81988861,0,0
847,81988861,1,0
1013,81989508,1,0
1146,81989508,0,0
1886,81989508,0,0
932,81989508,4,0
768,81989508,0,0
1171,81989909,3,3
838,81989909,3,3
335,81989909,3,3
1770,81989909,3,3
1078,81989909,3,3
1775,81989909,3,3
1660,81989909,3,3
745,81989909,3,3
1347,81989954,1,1
360,81989954,1,1
1400,81989954,1,1
1566,81989954,1,1
1245,81989954,1,1
1013,81990225,3,3
1104,81990225,3,3
1571,81990225,4,3
1243,81990225,3,3
1149,81990225,3,3
1442,81990225,3,3
1591,81990273,1,1
1089,81990273,1,1
249,81990273,1,1
1907,81990273,1,1
628,81990273,1,1
740,81990318,2,1
360,81990318,0,1
275,81990318,2,1
961,81990318,1,1
251,81990318,2,1
726,81990318,3,1
246,81990363,3,3
1861,81990363,3,3
251,81990363,3,3
404,81990363,3,3
1566,81990363,1,3
1663,81990447,1,1
1442,81990447,1,1
920,81990447,1,1
1226,81990447,0,1
1550,81990447,1,1
884,81990447,1,1
1775,81990447,1,1
560,81990474,4,4
356,81990474,1,4
613,81990474,0,4
1907,81990474,4,4
415,81990474,4,4
1357,81990474,1,4
280,81990560,2,2
123,81990560,2,2
249,81990560,2,2
613,81990560,2,2
796,81990560,2,2
1241,81990635,3,3
249,81990635,3,3
1550,81990635,3,3
415,81990635,3,3
404,81990635,3,3
1357,81990635,3,3
249,81990794,0,0
106,81990794,0,0
1566,81990794,0,0
961,81990794,4,0
71,81990794,0,0
1769,81990891,0,0
1013,81990891,1,0
613,81990891,0,0
249,81990891,0,0
1272,81990891,1,0
356,81990952,1,1
1013,81990952,1,1
613,81990952,1,1
1347,81990952,1,1
1591,81990952,1,1
19,81991018,2,2
1279,81991018,2,2
249,81991018,2,2
1442,81991018,2,2
1940,81991018,2,2
1775,81991018,2,2
1272,81991119,0,1
1861,81991119,1,1
1036,81991119,3,1
1171,81991119,1,1
1566,81991119,1,1
628,81991119,2,1
319,81991152,3,3
1663,81991152,3,3
1940,81991152,3,3
1103,81991152,3,3
1292,81991152,3,3
905,81991152,3,3
1775,81991152,3,3
577,81991152,3,3
768,81991152,3,3
745,81991152,3,3
885,81991152,3,3
527,81991158,0,0
1241,81991158,0,0
613,81991158,0,0
249,81991158,0,0
1365,81991158,0,0
1125,81991168,3,0
721,81991168,0,0
249,81991168,0,0
613,81991168,0,0
884,81991168,0,0
926,81991168,4,0
1357,81991227,0,0
527,81991227,0,0
360,81991227,0,0
1550,81991227,0,0
1245,81991227,0,0
165,81991269,3,3
1770,81991269,3,3
1281,81991269,3,3
1442,81991269,3,3
928,81991269,3,3
131,81991269,3,3
1013,81991310,3,0
1933,81991310,0,0
106,81991310,0,0
1484,81991310,0,0
961,81991310,1,0
320,81991330,2,2
1013,81991330,2,2
249,81991330,2,2
577,81991330,2,2
1103,81991330,2,2
1907,81991459,0,4
354,81991459,1,4
613,81991459,1,4
961,81991459,3,4
1347,81991459,2,4
1120,81991465,0,1
1442,81991465,1,1
1103,81991465,1,1
1566,81991465,1,1
1393,81991465,1,1
771,81991465,1,1
1013,81991486,1,0
1329,81991486,4,0
1146,81991486,1,0
165,81991486,4,0
692,81991486,1,0
353,81991664,0,0
768,81991664,0,0
1570,81991664,1,0
354,81991664,0,0
961,81991664,0,0
279,81991664,0,0
1663,81991717,1,1
932,81991717,1,1
1566,81991717,1,1
1393,81991717,1,1
885,81991717,1,1
534,81991738,0,0
1620,81991738,0,0
1400,81991738,0,0
1457,81991738,0,0
145,81991738,1,0
1013,81991738,3,0
1420,81991738,0,0
91,81991756,3,3
1296,81991756,3,3
726,81991756,0,3
1103,81991756,3,3
583,81991756,3,3
251,81991756,3,3
961,81991756,3,3
249,81991860,3,3
1146,81991860,3,3
1566,81991860,3,3
961,81991860,3,3
1393,81991860,3,3
1807,81991877,2,2
1886,81991877,1,2
1770,81991877,2,2
388,81991877,1,2
974,81991877,2,2
961,81991877,4,2
1775,81992011,1,1
986,81992011,4,1
1770,81992011,1,1
1243,81992011,1,1
577,81992011,1,1
1397,81992011,1,1
1226,81992011,0,1
1078,81992011,1,1
1146,81992074,1,1
1770,81992074,1,1
249,81992074,1,1
1566,81992074,1,1
1393,81992074,0,1
148,81992249,0,0
527,81992249,0,0
655,81992249,1,0
1400,81992249,0,0
1442,81992249,0,0
613,81992249,0,0
961,81992249,3,0
768,81992249,0,0
1571,81992349,0,1
1243,81992349,4,1
932,81992349,3,1
1442,81992349,4,1
1566,81992349,3,1
503,81992407,3,0
1591,81992407,3,0
934,81992407,0,0
1901,81992407,0,0
961,81992407,1,0
1226,81992407,3,0
675,81992407,1,0
1347,81992417,0,0
1874,81992417,4,0
1604,81992417,0,0
901,81992417,0,0
1663,81992417,0,0
1907,81992417,0,0
884,81992417,0,0
1807,81992487,0,0
932,81992487,1,0
1442,81992487,0,0
1885,81992487,4,0
675,81992487,1,0
420,81992487,4,0
503,81992795,3,3
1241,81992795,3,3
356,81992795,3,3
775,81992795,3,3
415,81992795,1,3
12,81992855,2,2
1442,81992855,2,2
901,81992855,2,2
613,81992855,1,2
1566,81992855,1,2
1171,81993022,0,0
647,81993022,2,0
932,81993022,0,0
1400,81993022,0,0
901,81993022,0,0
1660,81993022,3,0
1081,81993136,0,0
1171,81993136,0,0
462,81993136,0,0
123,81993136,0,0
161,81993136,0,0
1550,81993136,0,0
1807,81993145,1,1
902,81993145,1,1
1850,81993145,1,1
613,81993145,1,1
354,81993145,0,1
1420,81993145,0,1
1171,81993382,3,3
1901,81993382,3,3
613,81993382,3,3
961,81993382,3,3
1566,81993382,3,3
1770,81993382,3,3
527,81993620,3,3
165,81993620,3,3
961,81993620,3,3
14,81993620,3,3
388,81993620,3,3
1770,81993620,3,3
1089,81993643,3,1
1171,81993643,1,1
1807,81993643,0,1
356,81993643,1,1
1347,81993643,1,1
527,81993695,1,1
1241,81993695,1,1
1400,81993695,0,1
613,81993695,2,1
1420,81993695,2,1
100,81993696,3,3
251,81993696,3,3
932,81993696,3,3
768,81993696,3,3
1566,81993696,0,3
249,81993807,2,2
404,81993807,2,2
1258,81993807,2,2
613,81993807,1,2
885,81993807,2,2
